場合	ばあい	baai
足止め	あしどめ	ashidome
組立て	くみたて	kumitate
横ばい	よこばい	yokobai
ひと月	ひとつき	hitotsuki
あっと言う間に	あっというまに	attoiumani
渡せる	わたせる	wataseru
喜べる	よろこべる	yorokoberu
輪切り	わぎり	wagiri
残り少ない	のこりすくない	nokorisukunai
水切り	みずきり	mizukiri
繰り上げる	くりあげる	kuriageru
ほど遠い	ほどとおい	hodotooi
運べる	はこべる	hakoberu
生やす	はやす	hayasu
お仕置き	おしおき	oshioki
元通り	もとどおり	motodoori
人ごみ	ひとごみ	hitogomi
持ち株	もちかぶ	mochikabu
泣き叫ぶ	なきさけぶ	nakisakebu
形作る	かたちづくる	katachidukuru
お茶屋	おちゃや	otyaya
巻き返す	まきかえす	makikaesu
草取り	くさとり	kusatori
起こせる	おこせる	okoseru
倣う	ならう|なろう	narau|narou
破たん	はたん	hatann
滑り台	すべりだい	suberidai
振りかぶる	ふりかぶる	furikaburu
結び付ける	むすびつける	musubitsukeru
抜き出す	ぬきだす	nukidasu
黒ずみ	くろずみ	kurozumi
行き渡る	いきわたる|ゆきわたる	ikiwataru|yukiwataru
押さえ込む	おさえこむ	osaekomu
打ち合う	うちあう|うちおう	uchiau|uchiou
山の幸	やまのさち	yamanosachi
出し切る	だしきる	dashikiru
かき揚げ	かきあげ	kakiage
跳ね上がる	はねあがる	haneagaru
易しい	やさしい	yasashii
踏み台	ふみだい	fumidai
的外れ	まとはずれ	matohazure
かみ合わせ	かみあわせ	kamiawase
踏みにじる	ふみにじる	fuminijiru
面白み	おもしろみ	omoshiromi
思いがける	おもいがける	omoigakeru
潤む	うるむ	urumu
致し方	いたしかた	itashikata
真っ当	まっとう	mattou
揺るがす	ゆるがす	yurugasu
張り出し	はりだし	haridashi
割れ目	われめ	wareme
酔いしれる	よいしれる	yoishireru
小刻み	こきざみ	kokizami
差し込み	さしこみ	sashikomi
売り込み	うりこみ	urikomi
通り道	とおりみち	toorimichi
代り	かわり|がわり	kawari|gawari
言い残す	いいのこす	iinokosu
差し押さえ	さしおさえ	sashiosae
春巻き	はるまき	harumaki
灯す	ともす	tomosu
すき間	すきま	sukima
茶の湯	ちゃのゆ	tyanoyu
言わす	いわす	iwasu
伺える	うかがえる	ukagaeru
散らかす	ちらかす	chirakasu
欺く	あざむく	azamuku
省ける	はぶける	habukeru
傷付ける	きずつける	kizutsukeru
見掛け	みかけ	mikake
甘んじる	あまんじる	amannjiru
年老いる	としおいる	toshioiru
裏打ち	うらうち	urauchi
お受け取り	おうけとり	ouketori
甘えん坊	あまえんぼう|あまえんぼ	amaennbou|amaennbo
切り分け	きりわけ	kiriwake
愛でる	めでる	mederu
治せる	なおせる	naoseru
堅苦しい	かたくるしい	katakurushii
駆け足	かけあし	kakeashi
比べ物	くらべもの	kurabemono
ため池	ためいけ	tameike
競り	せり|ぜり	seri|zeri
揚げ足	あげあし	ageashi
道しるべ	みちしるべ	michishirube
流れ出す	ながれだす	nagaredasu
手ぶら	てぶら	tebura
仕返し	しかえし	shikaeshi
仕組む	しくむ	shikumu
面持ち	おももち	omomochi
女らしい	おんならしい	onnnarashii
人だかり	ひとだかり	hitodakari
替え歌	かえうた	kaeuta
駆け回る	かけまわる	kakemawaru
手探り	てさぐり	tesaguri
追い越す	おいこす	oikosu
むし歯	むしば	mushiba
落ちつく	おちつく	ochitsuku
受け持つ	うけもつ	ukemotsu
封じ込め	ふうじこめ	fuujikome
湯たんぽ	ゆたんぽ	yutannpo
突き落とす	つきおとす	tsukiotosu
仕入れる	しいれる	shiireru
積み立て	つみたて	tsumitate
逃げ回る	にげまわる	nigemawaru
張り合う	はりあう|はりおう	hariau|hariou
絶する	ぜっする	zessuru
指し示す	さししめす	sashishimesu
自ずと	おのずと	onozuto
明ける	あける	akeru
寄り付き	よりつき	yoritsuki
利上げ	りあげ	riage
取り返す	とりかえす	torikaesu
力む	りきむ	rikimu
落す	おとす	otosu
共働き	ともばたらき	tomobataraki
お袋	おふくろ	ofukuro
念じる	ねんじる	nennjiru
卑しい	いやしい	iyashii
言わば	いわば|ゆわば	iwaba|yuwaba
振り絞る	ふりしぼる	furishiboru
くり返し	くりかえし	kurikaeshi
押し花	おしばな	oshibana
言い換え	いいかえ	iikae
お召	おめし	omeshi
積める	つめる	tsumeru
噴き出す	ふきだす	fukidasu
心残り	こころのこり	kokoronokori
呼び止める	よびとめる	yobitomeru
仕舞い	しまい|じまい	shimai|jimai
論ずる	ろんずる	ronnzuru
思い付く	おもいつく	omoitsuku
凍える	こごえる	kogoeru
伏せる	ふせる|ぶせる	fuseru|buseru
科す	かす	kasu
甘える	あまえる	amaeru
組込み	くみこみ	kumikomi
処する	しょする	shosuru
川遊び	かわあそび	kawaasobi
着替える	きがえる|きかえる	kigaeru|kikaeru
連れ込む	つれこむ	tsurekomu
勇ましい	いさましい	isamashii
言いなり	いいなり	iinari
立ち尽くす	たちつくす	tachitsukusu
吸い物	すいもの	suimono
高み	たかみ	takami
生す	なす|むす	nasu|musu
拝める	おがめる	ogameru
紛れ込む	まぎれこむ	magirekomu
言い渡す	いいわたす	iiwatasu
月明かり	つきあかり	tsukiakari
中る	あたる	ataru
張れる	はれる|ばれる|ぱれる	hareru|bareru|pareru
安らぐ	やすらぐ	yasuragu
追い上げ	おいあげ	oiage
向かい側	むかいがわ	mukaigawa
食べもの	たべもの	tabemono
澄ます	すます	sumasu
走り抜ける	はしりぬける	hashirinukeru
容れる	いれる	ireru
登れる	のぼれる	noboreru
洗い場	あらいば	araiba
取り巻き	とりまき	torimaki
雪かき	ゆきかき	yukikaki
突き出る	つきでる	tsukideru
小分け	こわけ	kowake
付け足す	つけたす	tsuketasu
底上げ	そこあげ	sokoage
真新しい	まあたらしい	maatarashii
土砂崩れ	どしゃくずれ	doshakuzure
暑苦しい	あつくるしい	atsukurushii
向き直る	むきなおる	mukinaoru
詰め替える	つめかえる	tsumekaeru
飼い犬	かいいぬ	kaiinu
小回り	こまわり	komawari
笑い話	わらいばなし	waraibanashi
今一つ	いまひとつ	imahitotsu
絶え間	たえま	taema
焼き魚	やきざかな	yakizakana
酔っぱらう	よっぱらう	yopparau
付き添う	つきそう	tsukisou
一番乗り	いちばんのり	ichibannnori
持ち前	もちまえ	mochimae
っ放し	っぱなし	ppanashi
乗っける	のっける	nokkeru
裏付ける	うらづける	uradukeru
案じ	あんじ	annji
較べる	くらべる	kuraberu
穴あけ	あなあけ	anaake
付け方	つけかた	tsukekata
申し受ける	もうしうける	moushiukeru
受け付ける	うけつける	uketsukeru
横向き	よこむき	yokomuki
証する	しょうする	shousuru
切り取り	きりとり	kiritori
踏みつける	ふみつける	fumitsukeru
名指し	なざし	nazashi
床の間	とこのま	tokonoma
売り手	うりて	urite
取調べ	とりしらべ	torishirabe
不意打ち	ふいうち	fuiuchi
読み応え	よみごたえ	yomigotae
取りかかる	とりかかる	torikakaru
慈しむ	いつくしむ	itsukushimu
取り下げ	とりさげ	torisage
瞬き	まばたき|しばたき|しばたたき|またたき	mabataki|shibataki|shibatataki|matataki
諮る	はかる	hakaru
にじみ出る	にじみでる	nijimideru
決する	けっする	kessuru
取り込める	とりこめる	torikomeru
尽す	つくす|づくす	tsukusu|dukusu
編み物	あみもの	amimono
買い得	かいどく	kaidoku
飲ます	のます	nomasu
口出し	くちだし	kuchidashi
落ちこぼれ	おちこぼれ	ochikobore
擁する	ようする	yousuru
馬鹿げる	ばかげる	bakageru
呼び起こす	よびおこす	yobiokosu
一騎打ち	いっきうち	ikkiuchi
散らかる	ちらかる	chirakaru
抗う	あらがう|あらごう	aragau|aragou
切り身	きりみ	kirimi
聞き分け	ききわけ	kikiwake
織り成す	おりなす	orinasu
きな粉	きなこ	kinako
何でもかんでも	なんでもかんでも	nanndemokanndemo
振り子	ふりこ	furiko
打ち勝つ	うちかつ	uchikatsu
引っ	ひっ	hixtu
組み入れる	くみいれる	kumiireru
建ち並ぶ	たちならぶ	tachinarabu
怠ける	なまける	namakeru
風向き	かざむき|かぜむき	kazamuki|kazemuki
思いきり	おもいきり	omoikiri
興じる	きょうじる	kyoujiru
厚め	あつめ	atsume
はみ出る	はみでる	hamideru
舞い降りる	まいおりる	maioriru
行き詰まる	いきづまる|ゆきづまる|いきつまる	ikidumaru|yukidumaru|ikitsumaru
押しつぶす	おしつぶす	oshitsubusu
馬刺し	ばさし	basashi
売り子	うりこ	uriko
添い寝	そいね	soine
手の甲	てのこう	tenokou
程なく	ほどなく	hodonaku
裏切り者	うらぎりもの	uragirimono
何もの	なにもの	nanimono
救える	すくえる	sukueru
腹ごしらえ	はらごしらえ	haragoshirae
揚がる	あがる	agaru
省みる	かえりみる	kaerimiru
突っ張る	つっぱる	tsupparu
物干し	ものほし	monohoshi
口説く	くどく	kudoku
でっち上げ	でっちあげ	decchiage
煮える	にえる	nieru
決め込む	きめこむ	kimekomu
振りまく	ふりまく	furimaku
振り替え	ふりかえ	furikae
背く	そむく	somuku
後ろめたい	うしろめたい	ushirometai
木漏れ日	こもれび	komorebi
心細い	こころぼそい	kokorobosoi
さらけ出す	さらけだす	sarakedasu
旗揚げ	はたあげ	hataage
急きょ	きゅうきょ	kyuukyo
突き詰める	つきつめる	tsukitsumeru
すり替え	すりかえ	surikae
駆け付ける	かけつける	kaketsukeru
言い渡し	いいわたし	iiwatashi
寝転がる	ねころがる	nekorogaru
引き渡す	ひきわたす	hikiwatasu
奥の院	おくのいん	okunoinn
掃く	はく|ぱく	haku|paku
面する	めんする	mennsuru
結う	ゆう|むすう	yuu|musuu
家探し	やさがし|いえさがし	yasagashi|iesagashi
間仕切り	まじきり	majikiri
受け取れる	うけとれる	uketoreru
外回り	そとまわり	sotomawari
汚れる	けがれる|よごれる	kegareru|yogoreru
切り捨てる	きりすてる	kirisuteru
通せる	とおせる	tooseru
詰る	つまる|なじる|づまる	tsumaru|najiru|dumaru
顔負け	かおまけ	kaomake
多少なりとも	たしょうなりとも	tashounaritomo
鬼ごっこ	おにごっこ	onigokko
題する	だいする	daisuru
揺れ動く	ゆれうごく	yureugoku
茂み	しげみ	shigemi
待ち伏せ	まちぶせ	machibuse
丸洗い	まるあらい	maruarai
見切る	みきる	mikiru
空き巣	あきす	akisu
出来栄え	できばえ	dekibae
行き止まり	いきどまり|ゆきどまり	ikidomari|yukidomari
飛び跳ねる	とびはねる	tobihaneru
暫し	しばし	shibashi
ほろ酔い	ほろよい	horoyoi
寝そべる	ねそべる	nesoberu
振りかざす	ふりかざす	furikazasu
お孫さん	おまごさん	omagosann
照れくさい	てれくさい	terekusai
揺らぎ	ゆらぎ	yuragi
極まる	きわまる|きまる	kiwamaru|kimaru
起す	おこす|きす	okosu|kisu
送り火	おくりび	okuribi
追い付く	おいつく	oitsuku
使い果たす	つかいはたす	tsukaihatasu
脱げる	ぬげる	nugeru
仕舞う	しまう|じまう|しもう|じもう	shimau|jimau|shimou|jimou
狭める	せばめる	sebameru
平らげる	たいらげる	tairageru
ぶっ飛ばす	ぶっとばす	buttobasu
浸ける	つける	tsukeru
下調べ	したしらべ	shitashirabe
生暖かい	なまあたたかい	namaatatakai
泳がせる	およがせる	oyogaseru
張り上げる	はりあげる	hariageru
下向き	したむき	shitamuki
売切れる	うりきれる	urikireru
手つき	てつき	tetsuki
お悔やみ	おくやみ	okuyami
皮ふ	ひふ	hifu
出し物	だしもの	dashimono
運び込む	はこびこむ	hakobikomu
必ずや	かならずや	kanarazuya
お墨付き	おすみつき	osumitsuki
折り曲げる	おりまげる	orimageru
活ける	いける	ikeru
生まれながら	うまれながら	umarenagara
入り乱れる	いりみだれる	irimidareru
慎む	つつしむ	tsutsushimu
取り壊す	とりこわす	torikowasu
相成る	あいなる	ainaru
預り	あずかり	azukari
冷す	ひやす	hiyasu
手ごたえ	てごたえ	tegotae
刷る	する|ずる	suru|zuru
塗りつぶす	ぬりつぶす	nuritsubusu
不払い	ふばらい	fubarai
大急ぎ	おおいそぎ	ooisogi
お早う	おはよう	ohayou
取りやめ	とりやめ	toriyame
何ぞ	なぞ	nazo
聞きつける	ききつける	kikitsukeru
お布施	おふせ	ofuse
忘れかける	わすれかける	wasurekakeru
涙ぐむ	なみだぐむ	namidagumu
お婆さん	おばあさん	obaasann
引き戸	ひきど	hikido
建て直す	たてなおす	tatenaosu
危ぶむ	あやぶむ	ayabumu
尊ぶ	たっとぶ|とうとぶ	tattobu|toutobu
華やぐ	はなやぐ	hanayagu
回り込む	まわりこむ	mawarikomu
重苦しい	おもくるしい	omokurushii
生け花	いけばな	ikebana
通える	かよえる	kayoeru
申しわけ	もうしわけ	moushiwake
拾い上げる	ひろいあげる	hiroiageru
大き目	おおきめ	ookime
遣わす	つかわす	tsukawasu
わが身	わがみ	wagami
出合い	であい	deai
小売り	こうり	kouri
重なり合う	かさなりあう|かさなりおう	kasanariau|kasanariou
冷やし中華	ひやしちゅうか	hiyashityuuka
名ばかり	なばかり	nabakari
擁す	ようす	yousu
不確か	ふたしか	futashika
朝っぱら	あさっぱら	asappara
往く	ゆく|いく	yuku|iku
寝転ぶ	ねころぶ	nekorobu
貸出す	かしだす	kashidasu
山の神	やまのかみ	yamanokami
二の丸	にのまる	ninomaru
見聞き	みきき	mikiki
取り壊し	とりこわし	torikowashi
趣き	おもむき	omomuki
水割り	みずわり	mizuwari
もんじゃ焼き	もんじゃやき	monnjayaki
請う	こう	kou
転び	ころび|まろび	korobi|marobi
経る	へる|ふる	heru|furu
押し目	おしめ	oshime
厳か	おごそか|げんか	ogosoka|gennka
思わす	おもわす	omowasu
利食い	りぐい	rigui
お上	おかみ	okami
刈り取る	かりとる	karitoru
まかり通る	まかりとおる	makaritooru
秀でる	ひいでる	hiideru
冷やかす	ひやかす	hiyakasu
探し回る	さがしまわる	sagashimawaru
没す	ぼっす	bossu
入れ物	いれもの	iremono
引っぱる	ひっぱる	hipparu
夢にも	ゆめにも	yumenimo
乗り降り	のりおり	noriori
橋渡し	はしわたし	hashiwatashi
木彫り	きぼり	kibori
火入れ	ひいれ	hiire
怪い	あやい	ayai
着込む	きこむ	kikomu
引き付ける	ひきつける	hikitsukeru
明け暮れ	あけくれ	akekure
立て直す	たてなおす	tatenaosu
差し止め	さしとめ|さしどめ	sashitome|sashidome
座れる	すわれる	suwareru
来たす	きたす	kitasu
けが人	けがにん	keganinn
尽く	ことごとく	kotogotoku
得意げ	とくいげ	tokuige
様変わり	さまがわり	samagawari
飛び上がる	とびあがる	tobiagaru
植え込み	うえこみ	uekomi
見回り	みまわり	mimawari
せん断	せんだん	senndann
指せる	させる	saseru
先走る	さきばしる	sakibashiru
為る	なる|する	naru|suru
甲高い	かんだかい	kanndakai
侍る	はべる	haberu
横取り	よこどり	yokodori
神隠し	かみがくし|かみかくし	kamigakushi|kamikakushi
一般に	いっぱんに	ippannni
冷ややか	ひややか	hiyayaka
ほうじ茶	ほうじちゃ	houjitya
慰める	なぐさめる	nagusameru
語り手	かたりて	katarite
絵はがき	えはがき	ehagaki
落とし込む	おとしこむ	otoshikomu
行き場	いきば|ゆきば	ikiba|yukiba
絶やす	たやす	tayasu
ほろ苦い	ほろにがい	horonigai
引っ込める	ひっこめる	hikkomeru
日干し	ひぼし	hiboshi
受け身	うけみ	ukemi
掛け持ち	かけもち	kakemochi
